"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q4",103.914966769,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q1",104.41386651,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q2",104.730154142,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q3",104.484346371,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q4",105.819736363,
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q1",107.01335454,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q2",106.970366476,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q3",107.467868489,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q4",107.165458838,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q1",107.219166493,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q2",106.727924296,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q3",107.343363492,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q4",106.524492238,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q1",105.534190635,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q2",86.581090528,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q3",98.402504316,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q4",102.008897642,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q1",102.504458451,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q2",103.475004334,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q3",102.92767025,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q4",103.24733047,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q1",104.426322937,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q2",105.391614418,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q3",107.250629697,
"NLD","QGDP","VOLIDX","IDX","Q","1988-Q1",55.182091592,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1988-Q2",55.602508602,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1988-Q3",56.076013173,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1988-Q4",56.597705356,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1989-Q1",57.456706563,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1989-Q2",58.172503598,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1989-Q3",58.683073127,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1989-Q4",59.155632739,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1990-Q1",59.897111157,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1990-Q2",60.39839828,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1990-Q3",61.221220751,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1990-Q4",61.7065418,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1991-Q1",61.455817278,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1991-Q2",62.176085389,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1991-Q3",62.430301515,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1991-Q4",63.122863866,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1992-Q1",63.569583232,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1992-Q2",62.98540155,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1992-Q3",63.177009169,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1992-Q4",63.41499997,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1993-Q1",63.805580893,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1993-Q2",63.96502839,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1993-Q3",64.487787893,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1993-Q4",64.087713893,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1994-Q1",65.046806789,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1994-Q2",65.795095226,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1994-Q3",66.293932737,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1994-Q4",66.921668433,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1995-Q1",67.376938382,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1995-Q2",67.905544257,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1995-Q3",68.439075533,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1995-Q4",68.926619084,"E"
"NLD","QGDP","VOLIDX","IDX","Q","1996-Q1",69.209788872,
"NLD","QGDP","VOLIDX","IDX","Q","1996-Q2",69.981455287,
"NLD","QGDP","VOLIDX","IDX","Q","1996-Q3",70.961246826,
"NLD","QGDP","VOLIDX","IDX","Q","1996-Q4",71.465739528,
"NLD","QGDP","VOLIDX","IDX","Q","1997-Q1",72.245411647,
"NLD","QGDP","VOLIDX","IDX","Q","1997-Q2",72.997652201,
"NLD","QGDP","VOLIDX","IDX","Q","1997-Q3",74.058132659,
"NLD","QGDP","VOLIDX","IDX","Q","1997-Q4",75.008283962,
"NLD","QGDP","VOLIDX","IDX","Q","1998-Q1",76.020173679,
"NLD","QGDP","VOLIDX","IDX","Q","1998-Q2",76.564242733,
"NLD","QGDP","VOLIDX","IDX","Q","1998-Q3",77.217782982,
"NLD","QGDP","VOLIDX","IDX","Q","1998-Q4",77.924412471,
"NLD","QGDP","VOLIDX","IDX","Q","1999-Q1",79.2232206,
"NLD","QGDP","VOLIDX","IDX","Q","1999-Q2",80.104897335,
"NLD","QGDP","VOLIDX","IDX","Q","1999-Q3",81.208125123,
"NLD","QGDP","VOLIDX","IDX","Q","1999-Q4",82.350622022,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q1",82.86342767,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q2",83.788848825,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q3",84.480243707,
"NLD","QGDP","VOLIDX","IDX","Q","2000-Q4",85.578258339,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q1",85.671128451,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q2",86.104340819,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q3",86.253979664,
"NLD","QGDP","VOLIDX","IDX","Q","2001-Q4",86.532161946,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q1",86.00416001,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q2",86.303681175,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q3",86.437679621,
"NLD","QGDP","VOLIDX","IDX","Q","2002-Q4",86.567034643,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q1",86.582048962,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q2",86.283055327,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q3",86.359599367,
"NLD","QGDP","VOLIDX","IDX","Q","2003-Q4",86.821965021,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q1",87.607909531,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q2",88.02562063,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q3",88.157120555,
"NLD","QGDP","VOLIDX","IDX","Q","2004-Q4",88.349315428,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q1",88.634558498,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q2",89.258075906,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q3",90.456769255,
"NLD","QGDP","VOLIDX","IDX","Q","2005-Q4",91.02714525,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q1",91.595098086,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q2",92.966305376,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q3",93.522385885,
"NLD","QGDP","VOLIDX","IDX","Q","2006-Q4",94.293478394,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q1",95.373796304,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q2",95.861773255,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q3",96.9330304,
"NLD","QGDP","VOLIDX","IDX","Q","2007-Q4",98.244557223,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q1",98.566338999,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q2",99.051863804,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q3",98.930873903,
"NLD","QGDP","VOLIDX","IDX","Q","2008-Q4",98.277988719,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q1",94.746230826,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q2",94.74860761,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q3",95.128272774,
"NLD","QGDP","VOLIDX","IDX","Q","2009-Q4",95.701257435,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q1",95.520517385,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q2",95.939805278,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q3",96.363678624,
"NLD","QGDP","VOLIDX","IDX","Q","2010-Q4",97.450808049,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q1",98.013247904,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q2",97.925619935,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q3",97.925996742,
"NLD","QGDP","VOLIDX","IDX","Q","2011-Q4",97.335163013,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q1",97.132556666,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q2",97.182034353,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q3",96.764902958,
"NLD","QGDP","VOLIDX","IDX","Q","2012-Q4",96.087791968,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q1",96.398060834,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q2",96.223865752,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q3",96.804131488,
"NLD","QGDP","VOLIDX","IDX","Q","2013-Q4",97.418576538,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q1",97.326206595,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q2",97.896031872,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q3",98.140765266,
"NLD","QGDP","VOLIDX","IDX","Q","2014-Q4",99.019786959,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q1",99.609362732,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q2",99.916240333,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q3",100.260247939,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q4",100.276699922,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q1",101.198121123,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q2",101.43641981,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q3",102.568754507,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q4",103.427753243,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q1",103.970425212,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q2",104.884884175,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q3",105.635258084,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q4",106.434987942,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q1",106.911527345,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q2",107.598157065,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q3",107.860380112,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q4",108.304380761,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q1",109.062395161,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q2",109.519879712,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q3",109.951370361,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q4",110.38532475,
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q1",108.752630636,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q2",100.156359289,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q3",106.500650949,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q4",106.48227435,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q1",106.487288785,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q2",110.448367497,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q3",112.412408494,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q4",113.092748432,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2022-Q1",113.454477571,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2022-Q2",116.181396679,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2022-Q3",115.9323329,"P"
"NZL","QGDP","VOLIDX","IDX","Q","1988-Q1",47.58794505,
"NZL","QGDP","VOLIDX","IDX","Q","1988-Q2",47.532923929,
"NZL","QGDP","VOLIDX","IDX","Q","1988-Q3",48.386638742,
"NZL","QGDP","VOLIDX","IDX","Q","1988-Q4",48.635121224,
"NZL","QGDP","VOLIDX","IDX","Q","1989-Q1",49.325547549,
"NZL","QGDP","VOLIDX","IDX","Q","1989-Q2",49.570480281,
"NZL","QGDP","VOLIDX","IDX","Q","1989-Q3",47.555997302,
"NZL","QGDP","VOLIDX","IDX","Q","1989-Q4",48.606723226,
"NZL","QGDP","VOLIDX","IDX","Q","1990-Q1",49.110787689,
"NZL","QGDP","VOLIDX","IDX","Q","1990-Q2",48.887153456,
"NZL","QGDP","VOLIDX","IDX","Q","1990-Q3",48.952823826,
"NZL","QGDP","VOLIDX","IDX","Q","1990-Q4",50.124241241,
"NZL","QGDP","VOLIDX","IDX","Q","1991-Q1",48.173653757,
"NZL","QGDP","VOLIDX","IDX","Q","1991-Q2",47.753008413,
"NZL","QGDP","VOLIDX","IDX","Q","1991-Q3",48.386638742,
"NZL","QGDP","VOLIDX","IDX","Q","1991-Q4",48.296120124,
"NZL","QGDP","VOLIDX","IDX","Q","1992-Q1",48.643995598,
"NZL","QGDP","VOLIDX","IDX","Q","1992-Q2",49.135635938,
"NZL","QGDP","VOLIDX","IDX","Q","1992-Q3",48.186077882,
"NZL","QGDP","VOLIDX","IDX","Q","1992-Q4",48.647545348,
"NZL","QGDP","VOLIDX","IDX","Q","1993-Q1",49.691171772,
"NZL","QGDP","VOLIDX","IDX","Q","1993-Q2",50.147314614,
"NZL","QGDP","VOLIDX","IDX","Q","1993-Q3",51.577863761,
"NZL","QGDP","VOLIDX","IDX","Q","1993-Q4",52.442227823,
"NZL","QGDP","VOLIDX","IDX","Q","1994-Q1",54.078662454,
"NZL","QGDP","VOLIDX","IDX","Q","1994-Q2",54.293422314,
"NZL","QGDP","VOLIDX","IDX","Q","1994-Q3",54.373291683,
"NZL","QGDP","VOLIDX","IDX","Q","1994-Q4",54.888005396,
"NZL","QGDP","VOLIDX","IDX","Q","1995-Q1",55.649426715,
"NZL","QGDP","VOLIDX","IDX","Q","1995-Q2",56.62738277,
"NZL","QGDP","VOLIDX","IDX","Q","1995-Q3",56.799545632,
"NZL","QGDP","VOLIDX","IDX","Q","1995-Q4",57.463348834,
"NZL","QGDP","VOLIDX","IDX","Q","1996-Q1",57.777501686,
"NZL","QGDP","VOLIDX","IDX","Q","1996-Q2",58.524724007,
"NZL","QGDP","VOLIDX","IDX","Q","1996-Q3",59.241773455,
"NZL","QGDP","VOLIDX","IDX","Q","1996-Q4",59.465407689,
"NZL","QGDP","VOLIDX","IDX","Q","1997-Q1",59.112207589,
"NZL","QGDP","VOLIDX","IDX","Q","1997-Q2",60.580029108,
"NZL","QGDP","VOLIDX","IDX","Q","1997-Q3",61.730148025,
"NZL","QGDP","VOLIDX","IDX","Q","1997-Q4",60.729118597,
"NZL","QGDP","VOLIDX","IDX","Q","1998-Q1",60.661673352,
"NZL","QGDP","VOLIDX","IDX","Q","1998-Q2",60.374143623,
"NZL","QGDP","VOLIDX","IDX","Q","1998-Q3",60.771715594,
"NZL","QGDP","VOLIDX","IDX","Q","1998-Q4",62.200489865,
"NZL","QGDP","VOLIDX","IDX","Q","1999-Q1",62.807497071,
"NZL","QGDP","VOLIDX","IDX","Q","1999-Q2",63.347059032,
"NZL","QGDP","VOLIDX","IDX","Q","1999-Q3",64.243370842,
"NZL","QGDP","VOLIDX","IDX","Q","1999-Q4",64.953320791,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q1",66.575556423,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q2",66.000496965,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q3",66.248979447,
"NZL","QGDP","VOLIDX","IDX","Q","2000-Q4",66.767242909,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q1",66.208157325,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q2",68.357530794,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q3",68.238614178,
"NZL","QGDP","VOLIDX","IDX","Q","2001-Q4",69.138475737,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q1",69.983316176,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q2",70.55305101,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q3",71.917929786,
"NZL","QGDP","VOLIDX","IDX","Q","2002-Q4",73.486919172,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q1",73.692804657,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q2",73.99630826,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q3",74.883745696,
"NZL","QGDP","VOLIDX","IDX","Q","2003-Q4",76.044513862,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q1",77.9347556,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q2",77.957828973,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q3",78.023499343,
"NZL","QGDP","VOLIDX","IDX","Q","2004-Q4",78.232934578,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q1",78.374924568,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q2",80.3503603,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q3",80.513648788,
"NZL","QGDP","VOLIDX","IDX","Q","2005-Q4",80.61659153,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q1",81.386887224,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q2",81.099357495,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q3",82.639948884,
"NZL","QGDP","VOLIDX","IDX","Q","2006-Q4",83.262929963,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q1",83.926733165,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q2",85.053778709,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q3",85.92524227,
"NZL","QGDP","VOLIDX","IDX","Q","2007-Q4",86.345887615,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q1",85.891519648,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q2",84.643782613,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q3",84.773348479,
"NZL","QGDP","VOLIDX","IDX","Q","2008-Q4",84.730751482,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q1",84.011927159,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q2",85.052003834,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q3",85.527670299,
"NZL","QGDP","VOLIDX","IDX","Q","2009-Q4",86.62454297,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q1",87.57942565,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q2",88.047992617,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q3",86.761208335,
"NZL","QGDP","VOLIDX","IDX","Q","2010-Q4",85.838273402,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q1",87.274147173,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q2",88.081715239,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q3",89.116467289,
"NZL","QGDP","VOLIDX","IDX","Q","2011-Q4",89.838841362,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q1",89.982606226,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q2",90.541691811,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q3",91.045756274,
"NZL","QGDP","VOLIDX","IDX","Q","2012-Q4",92.110681197,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q1",92.598771787,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q2",92.336090306,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q3",93.117035249,
"NZL","QGDP","VOLIDX","IDX","Q","2013-Q4",93.644173086,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q1",94.650527138,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q2",95.129743353,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q3",96.270987895,
"NZL","QGDP","VOLIDX","IDX","Q","2014-Q4",97.579070676,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.242873877,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.164033936,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.740122821,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.79617337,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q1",102.82382592,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q2",103.929572965,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q3",104.577402293,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q4",104.873806397,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q1",106.119768556,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.603563949,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q3",108.826452735,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q4",110.154059139,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q1",111.116041319,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q2",112.637109084,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q3",112.880266941,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q4",114.477654325,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q1",115.272798268,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q2",116.066167335,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q3",117.407972738,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q4",117.589009975,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q1",116.40694331,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q2",105.338823613,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q3",120.405736396,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q4",119.195271733,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q1",121.097937595,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q2",123.540165418,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q3",117.780696461,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q4",121.048241099,
"NZL","QGDP","VOLIDX","IDX","Q","2022-Q1",120.977246104,
"NZL","QGDP","VOLIDX","IDX","Q","2022-Q2",123.517092045,
"NOR","QGDP","VOLIDX","IDX","Q","1978-Q1",37.7797022,
"NOR","QGDP","VOLIDX","IDX","Q","1978-Q2",38.395209054,
"NOR","QGDP","VOLIDX","IDX","Q","1978-Q3",38.85831617,
"NOR","QGDP","VOLIDX","IDX","Q","1978-Q4",38.90967874,
"NOR","QGDP","VOLIDX","IDX","Q","1979-Q1",38.707724973,
"NOR","QGDP","VOLIDX","IDX","Q","1979-Q2",39.871822657,
"NOR","QGDP","VOLIDX","IDX","Q","1979-Q3",40.91691833,
"NOR","QGDP","VOLIDX","IDX","Q","1979-Q4",41.286101873,
"NOR","QGDP","VOLIDX","IDX","Q","1980-Q1",42.840965026,
"NOR","QGDP","VOLIDX","IDX","Q","1980-Q2",41.960205462,
"NOR","QGDP","VOLIDX","IDX","Q","1980-Q3",41.199291896,
"NOR","QGDP","VOLIDX","IDX","Q","1980-Q4",42.095002066,
"NOR","QGDP","VOLIDX","IDX","Q","1981-Q1",42.830837195,
"NOR","QGDP","VOLIDX","IDX","Q","1981-Q2",43.009641635,
"NOR","QGDP","VOLIDX","IDX","Q","1981-Q3",42.469972941,
"NOR","QGDP","VOLIDX","IDX","Q","1981-Q4",42.459121694,
"NOR","QGDP","VOLIDX","IDX","Q","1982-Q1",42.742218676,
"NOR","QGDP","VOLIDX","IDX","Q","1982-Q2",42.746559175,
"NOR","QGDP","VOLIDX","IDX","Q","1982-Q3",42.733899387,
"NOR","QGDP","VOLIDX","IDX","Q","1982-Q4",42.871348518,
"NOR","QGDP","VOLIDX","IDX","Q","1983-Q1",43.798768444,
"NOR","QGDP","VOLIDX","IDX","Q","1983-Q2",44.283698623,
"NOR","QGDP","VOLIDX","IDX","Q","1983-Q3",44.898120353,
"NOR","QGDP","VOLIDX","IDX","Q","1983-Q4",44.915000071,
"NOR","QGDP","VOLIDX","IDX","Q","1984-Q1",46.051849068,
"NOR","QGDP","VOLIDX","IDX","Q","1984-Q2",46.339165979,
"NOR","QGDP","VOLIDX","IDX","Q","1984-Q3",47.687734865,
"NOR","QGDP","VOLIDX","IDX","Q","1984-Q4",48.683155941,
"NOR","QGDP","VOLIDX","IDX","Q","1985-Q1",49.484701399,
"NOR","QGDP","VOLIDX","IDX","Q","1985-Q2",48.799505424,
"NOR","QGDP","VOLIDX","IDX","Q","1985-Q3",50.229579234,
"NOR","QGDP","VOLIDX","IDX","Q","1985-Q4",50.718005927,
"NOR","QGDP","VOLIDX","IDX","Q","1986-Q1",51.608411043,
"NOR","QGDP","VOLIDX","IDX","Q","1986-Q2",50.90223599,
"NOR","QGDP","VOLIDX","IDX","Q","1986-Q3",52.242847295,
"NOR","QGDP","VOLIDX","IDX","Q","1986-Q4",52.53149047,
"NOR","QGDP","VOLIDX","IDX","Q","1987-Q1",52.333997771,
"NOR","QGDP","VOLIDX","IDX","Q","1987-Q2",53.493513818,
"NOR","QGDP","VOLIDX","IDX","Q","1987-Q3",52.087312752,
"NOR","QGDP","VOLIDX","IDX","Q","1987-Q4",53.039811116,
"NOR","QGDP","VOLIDX","IDX","Q","1988-Q1",52.992065628,
"NOR","QGDP","VOLIDX","IDX","Q","1988-Q2",52.175328424,
"NOR","QGDP","VOLIDX","IDX","Q","1988-Q3",52.618541586,
"NOR","QGDP","VOLIDX","IDX","Q","1988-Q4",52.694259178,
"NOR","QGDP","VOLIDX","IDX","Q","1989-Q1",52.360764181,
"NOR","QGDP","VOLIDX","IDX","Q","1989-Q2",52.981576089,
"NOR","QGDP","VOLIDX","IDX","Q","1989-Q3",53.499783427,
"NOR","QGDP","VOLIDX","IDX","Q","1989-Q4",53.876080566,
"NOR","QGDP","VOLIDX","IDX","Q","1990-Q1",53.664842954,
"NOR","QGDP","VOLIDX","IDX","Q","1990-Q2",54.247554928,
"NOR","QGDP","VOLIDX","IDX","Q","1990-Q3",53.711262178,
"NOR","QGDP","VOLIDX","IDX","Q","1990-Q4",55.156768872,
"NOR","QGDP","VOLIDX","IDX","Q","1991-Q1",55.617223461,
"NOR","QGDP","VOLIDX","IDX","Q","1991-Q2",55.909604288,
"NOR","QGDP","VOLIDX","IDX","Q","1991-Q3",55.772275727,
"NOR","QGDP","VOLIDX","IDX","Q","1991-Q4",56.183417425,
"NOR","QGDP","VOLIDX","IDX","Q","1992-Q1",57.368855896,
"NOR","QGDP","VOLIDX","IDX","Q","1992-Q2",57.669435443,
"NOR","QGDP","VOLIDX","IDX","Q","1992-Q3",58.429022746,
"NOR","QGDP","VOLIDX","IDX","Q","1992-Q4",58.008597202,
"NOR","QGDP","VOLIDX","IDX","Q","1993-Q1",57.636399424,
